,date,inmigracion,State,DMA,Full
13480,2005-05-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13481,2005-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13482,2005-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13483,2005-08-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13484,2005-09-01,14,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13485,2005-10-01,20,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13486,2005-11-01,44,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13487,2005-12-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13488,2006-01-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13489,2006-02-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13490,2006-03-01,9,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13491,2006-04-01,50,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13492,2006-05-01,18,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13493,2006-06-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13494,2006-07-01,11,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13495,2006-08-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13496,2006-09-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13497,2006-10-01,14,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13498,2006-11-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13499,2006-12-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13500,2007-01-01,25,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13501,2007-02-01,34,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13502,2007-03-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13503,2007-04-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13504,2007-05-01,33,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13505,2007-06-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13506,2007-07-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13507,2007-08-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13508,2007-09-01,16,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13509,2007-10-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13510,2007-11-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13511,2007-12-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13512,2008-01-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13513,2008-02-01,35,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13514,2008-03-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13515,2008-04-01,23,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13516,2008-05-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13517,2008-06-01,32,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13518,2008-07-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13519,2008-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13520,2008-09-01,11,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13521,2008-10-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13522,2008-11-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13523,2008-12-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13524,2009-01-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13525,2009-02-01,31,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13526,2009-03-01,12,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13527,2009-04-01,18,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13528,2009-05-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13529,2009-06-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13530,2009-07-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13531,2009-08-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13532,2009-09-01,25,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13533,2009-10-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13534,2009-11-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13535,2009-12-01,35,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13536,2010-01-01,33,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13537,2010-02-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13538,2010-03-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13539,2010-04-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13540,2010-05-01,14,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13541,2010-06-01,37,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13542,2010-07-01,39,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13543,2010-08-01,32,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13544,2010-09-01,31,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13545,2010-10-01,33,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13546,2010-11-01,31,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13547,2010-12-01,31,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13548,2011-01-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13549,2011-02-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13550,2011-03-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13551,2011-04-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13552,2011-05-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13553,2011-06-01,25,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13554,2011-07-01,18,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13555,2011-08-01,39,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13556,2011-09-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13557,2011-10-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13558,2011-11-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13559,2011-12-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13560,2012-01-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13561,2012-02-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13562,2012-03-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13563,2012-04-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13564,2012-05-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13565,2012-06-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13566,2012-07-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13567,2012-08-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13568,2012-09-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13569,2012-10-01,25,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13570,2012-11-01,18,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13571,2012-12-01,13,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13572,2013-01-01,32,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13573,2013-02-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13574,2013-03-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13575,2013-04-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13576,2013-05-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13577,2013-06-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13578,2013-07-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13579,2013-08-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13580,2013-09-01,23,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13581,2013-10-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13582,2013-11-01,18,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13583,2013-12-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13584,2014-01-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13585,2014-02-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13586,2014-03-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13587,2014-04-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13588,2014-05-01,25,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13589,2014-06-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13590,2014-07-01,23,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13591,2014-08-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13592,2014-09-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13593,2014-10-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13594,2014-11-01,33,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13595,2014-12-01,20,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13596,2015-01-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13597,2015-02-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13598,2015-03-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13599,2015-04-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13600,2015-05-01,8,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13601,2015-06-01,20,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13602,2015-07-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13603,2015-08-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13604,2015-09-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13605,2015-10-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13606,2015-11-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13607,2015-12-01,12,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13608,2016-01-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13609,2016-02-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13610,2016-03-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13611,2016-04-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13612,2016-05-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13613,2016-06-01,20,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13614,2016-07-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13615,2016-08-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13616,2016-09-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13617,2016-10-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13618,2016-11-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13619,2016-12-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13620,2017-01-01,36,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13621,2017-02-01,60,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13622,2017-03-01,32,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13623,2017-04-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13624,2017-05-01,23,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13625,2017-06-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13626,2017-07-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13627,2017-08-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13628,2017-09-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13629,2017-10-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13630,2017-11-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13631,2017-12-01,25,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13632,2018-01-01,34,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13633,2018-02-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13634,2018-03-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13635,2018-04-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13636,2018-05-01,34,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13637,2018-06-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13638,2018-07-01,32,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13639,2018-08-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13640,2018-09-01,31,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13641,2018-10-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13642,2018-11-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13643,2018-12-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13644,2019-01-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13645,2019-02-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13646,2019-03-01,27,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13647,2019-04-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13648,2019-05-01,28,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13649,2019-06-01,32,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13650,2019-07-01,36,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13651,2019-08-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13652,2019-09-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13653,2019-10-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13654,2019-11-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13655,2019-12-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13656,2020-01-01,25,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13657,2020-02-01,26,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13658,2020-03-01,22,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13659,2020-04-01,23,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13660,2020-05-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13661,2020-06-01,24,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13662,2020-07-01,18,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13663,2020-08-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13664,2020-09-01,23,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13665,2020-10-01,17,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13666,2020-11-01,16,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13667,2020-12-01,16,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
13668,2004-01-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13669,2004-02-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13670,2004-03-01,40,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13671,2004-04-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13672,2004-05-01,25,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13673,2004-06-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13674,2004-07-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13675,2004-08-01,100,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13676,2004-09-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13677,2004-10-01,38,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13678,2004-11-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13679,2004-12-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13680,2005-01-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13681,2005-02-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13682,2005-03-01,19,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13683,2005-04-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13684,2005-05-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13685,2005-06-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13686,2005-07-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13687,2005-08-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13688,2005-09-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13689,2005-10-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13690,2005-11-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13691,2005-12-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13692,2006-01-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13693,2006-02-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13694,2006-03-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13695,2006-04-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13696,2006-05-01,7,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13697,2006-06-01,10,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13698,2006-07-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13699,2006-08-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13700,2006-09-01,6,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13701,2006-10-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13702,2006-11-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13703,2006-12-01,11,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13704,2007-01-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13705,2007-02-01,10,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13706,2007-03-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13707,2007-04-01,9,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13708,2007-05-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13709,2007-06-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13710,2007-07-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13711,2007-08-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13712,2007-09-01,7,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13713,2007-10-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13714,2007-11-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13715,2007-12-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13716,2008-01-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13717,2008-02-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13718,2008-03-01,5,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13719,2008-04-01,5,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13720,2008-05-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13721,2008-06-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13722,2008-07-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13723,2008-08-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13724,2008-09-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13725,2008-10-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13726,2008-11-01,6,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13727,2008-12-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13728,2009-01-01,6,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13729,2009-02-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13730,2009-03-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13731,2009-04-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13732,2009-05-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13733,2009-06-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13734,2009-07-01,6,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13735,2009-08-01,6,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13736,2009-09-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13737,2009-10-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13738,2009-11-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13739,2009-12-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13740,2010-01-01,3,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13741,2010-02-01,5,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13742,2010-03-01,5,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13743,2010-04-01,4,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13744,2010-05-01,6,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13745,2010-06-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13746,2010-07-01,4,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13747,2010-08-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13748,2010-09-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13749,2010-10-01,4,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13750,2010-11-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13751,2010-12-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13752,2011-01-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13753,2011-02-01,3,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13754,2011-03-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13755,2011-04-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13756,2011-05-01,3,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13757,2011-06-01,3,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
13758,2011-07-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
