date,immigration,State,DMA,Full
2019-12-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-01-01,13,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-02-01,15,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-03-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-04-01,11,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-05-01,9,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-06-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-07-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-08-01,6,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-09-01,13,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-10-01,10,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-11-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2020-12-01,9,IA,Des Moines-Ames ,Des Moines-Ames IA
