date,immigration,State,DMA,Full
2018-12-01,28,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-01-01,30,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-02-01,30,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-03-01,29,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-04-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-05-01,33,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-06-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-07-01,33,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-08-01,31,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-09-01,28,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-10-01,27,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-11-01,22,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2019-12-01,25,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-01-01,25,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-02-01,30,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-03-01,22,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-04-01,38,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-05-01,21,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-06-01,27,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-07-01,24,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-08-01,23,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-09-01,20,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-10-01,22,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-11-01,18,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
2020-12-01,16,CA,San Francisco-Oakland-San Jose ,San Francisco-Oakland-San Jose CA
