,date,immigration enforcement,State
4712,2005-09-01,0,GA
4713,2005-10-01,0,GA
4714,2005-11-01,0,GA
4715,2005-12-01,70,GA
4716,2006-01-01,0,GA
4717,2006-02-01,0,GA
4718,2006-03-01,0,GA
4719,2006-04-01,22,GA
4720,2006-05-01,31,GA
4721,2006-06-01,72,GA
4722,2006-07-01,23,GA
4723,2006-08-01,0,GA
4724,2006-09-01,38,GA
4725,2006-10-01,0,GA
4726,2006-11-01,37,GA
4727,2006-12-01,39,GA
4728,2007-01-01,18,GA
4729,2007-02-01,0,GA
4730,2007-03-01,0,GA
4731,2007-04-01,0,GA
4732,2007-05-01,11,GA
4733,2007-06-01,33,GA
4734,2007-07-01,0,GA
4735,2007-08-01,16,GA
4736,2007-09-01,0,GA
4737,2007-10-01,17,GA
4738,2007-11-01,0,GA
4739,2007-12-01,17,GA
4740,2008-01-01,0,GA
4741,2008-02-01,0,GA
4742,2008-03-01,28,GA
4743,2008-04-01,0,GA
4744,2008-05-01,16,GA
4745,2008-06-01,15,GA
4746,2008-07-01,13,GA
4747,2008-08-01,0,GA
4748,2008-09-01,11,GA
4749,2008-10-01,0,GA
4750,2008-11-01,0,GA
4751,2008-12-01,13,GA
4752,2009-01-01,0,GA
4753,2009-02-01,12,GA
4754,2009-03-01,14,GA
4755,2009-04-01,11,GA
4756,2009-05-01,8,GA
4757,2009-06-01,0,GA
4758,2009-07-01,16,GA
4759,2009-08-01,38,GA
4760,2009-09-01,10,GA
4761,2009-10-01,23,GA
4762,2009-11-01,13,GA
4763,2009-12-01,0,GA
4764,2010-01-01,0,GA
4765,2010-02-01,7,GA
4766,2010-03-01,0,GA
4767,2010-04-01,21,GA
4768,2010-05-01,24,GA
4769,2010-06-01,15,GA
4770,2010-07-01,6,GA
4771,2010-08-01,0,GA
4772,2010-09-01,0,GA
4773,2010-10-01,10,GA
4774,2010-11-01,0,GA
4775,2010-12-01,10,GA
4776,2011-01-01,0,GA
4777,2011-02-01,0,GA
4778,2011-03-01,5,GA
4779,2011-04-01,5,GA
4780,2011-05-01,4,GA
4781,2011-06-01,14,GA
4782,2011-07-01,4,GA
4783,2011-08-01,0,GA
4784,2011-09-01,8,GA
4785,2011-10-01,0,GA
4786,2011-11-01,4,GA
4787,2011-12-01,3,GA
4788,2012-01-01,4,GA
4789,2012-02-01,6,GA
4790,2012-03-01,5,GA
4791,2012-04-01,5,GA
4792,2012-05-01,4,GA
4793,2012-06-01,3,GA
4794,2012-07-01,8,GA
4795,2012-08-01,4,GA
4796,2012-09-01,3,GA
4797,2012-10-01,0,GA
4798,2012-11-01,5,GA
4799,2012-12-01,6,GA
4800,2013-01-01,2,GA
4801,2013-02-01,0,GA
4802,2013-03-01,5,GA
4803,2013-04-01,2,GA
4804,2013-05-01,0,GA
4805,2013-06-01,4,GA
4806,2013-07-01,4,GA
4807,2013-08-01,0,GA
4808,2013-09-01,0,GA
4809,2013-10-01,4,GA
4810,2013-11-01,0,GA
4811,2013-12-01,2,GA
4812,2014-01-01,5,GA
4813,2014-02-01,0,GA
4814,2014-03-01,3,GA
4815,2014-04-01,8,GA
4816,2014-05-01,2,GA
4817,2014-06-01,0,GA
4818,2014-07-01,10,GA
4819,2014-08-01,0,GA
4820,2014-09-01,0,GA
4821,2014-10-01,0,GA
4822,2014-11-01,4,GA
4823,2014-12-01,4,GA
4824,2015-01-01,3,GA
4825,2015-02-01,0,GA
4826,2015-03-01,2,GA
4827,2015-04-01,0,GA
4828,2015-05-01,3,GA
4829,2015-06-01,3,GA
4830,2015-07-01,2,GA
4831,2015-08-01,0,GA
4832,2015-09-01,2,GA
4833,2015-10-01,0,GA
4834,2015-11-01,0,GA
4835,2015-12-01,5,GA
4836,2016-01-01,3,GA
4837,2016-02-01,4,GA
4838,2016-03-01,0,GA
4839,2016-04-01,3,GA
4840,2016-05-01,5,GA
4841,2016-06-01,2,GA
4842,2016-07-01,7,GA
4843,2016-08-01,2,GA
4844,2016-09-01,0,GA
4845,2016-10-01,3,GA
4846,2016-11-01,3,GA
4847,2016-12-01,4,GA
4848,2017-01-01,3,GA
4849,2017-02-01,10,GA
4850,2017-03-01,5,GA
4851,2017-04-01,2,GA
4852,2017-05-01,4,GA
4853,2017-06-01,2,GA
4854,2017-07-01,0,GA
4855,2017-08-01,2,GA
4856,2017-09-01,2,GA
4857,2017-10-01,6,GA
4858,2017-11-01,8,GA
4859,2017-12-01,3,GA
4860,2018-01-01,4,GA
4861,2018-02-01,7,GA
4862,2018-03-01,2,GA
4863,2018-04-01,3,GA
4864,2018-05-01,4,GA
4865,2018-06-01,0,GA
4866,2018-07-01,7,GA
4867,2018-08-01,8,GA
4868,2018-09-01,6,GA
4869,2018-10-01,4,GA
4870,2018-11-01,4,GA
4871,2018-12-01,0,GA
4872,2019-01-01,3,GA
4873,2019-02-01,2,GA
4874,2019-03-01,2,GA
4875,2019-04-01,0,GA
4876,2019-05-01,0,GA
4877,2019-06-01,5,GA
4878,2019-07-01,5,GA
4879,2019-08-01,5,GA
4880,2019-09-01,4,GA
4881,2019-10-01,2,GA
4882,2019-11-01,3,GA
4883,2019-12-01,0,GA
4884,2020-01-01,0,GA
4885,2020-02-01,0,GA
4886,2020-03-01,3,GA
4887,2020-04-01,0,GA
4888,2020-05-01,3,GA
4889,2020-06-01,0,GA
4890,2020-07-01,0,GA
4891,2020-08-01,2,GA
4892,2020-09-01,1,GA
4893,2020-10-01,2,GA
4894,2020-11-01,2,GA
4895,2020-12-01,0,GA
4896,2004-01-01,0,WI
4897,2004-02-01,51,WI
4898,2004-03-01,0,WI
4899,2004-04-01,61,WI
4900,2004-05-01,0,WI
4901,2004-06-01,0,WI
4902,2004-07-01,72,WI
4903,2004-08-01,0,WI
4904,2004-09-01,0,WI
4905,2004-10-01,0,WI
4906,2004-11-01,0,WI
4907,2004-12-01,38,WI
4908,2005-01-01,0,WI
4909,2005-02-01,100,WI
4910,2005-03-01,34,WI
4911,2005-04-01,0,WI
4912,2005-05-01,0,WI
4913,2005-06-01,41,WI
4914,2005-07-01,0,WI
4915,2005-08-01,0,WI
4916,2005-09-01,0,WI
4917,2005-10-01,0,WI
4918,2005-11-01,0,WI
4919,2005-12-01,0,WI
4920,2006-01-01,0,WI
4921,2006-02-01,0,WI
4922,2006-03-01,0,WI
4923,2006-04-01,0,WI
4924,2006-05-01,0,WI
4925,2006-06-01,0,WI
4926,2006-07-01,0,WI
4927,2006-08-01,0,WI
4928,2006-09-01,0,WI
4929,2006-10-01,0,WI
4930,2006-11-01,25,WI
4931,2006-12-01,14,WI
4932,2007-01-01,0,WI
4933,2007-02-01,0,WI
4934,2007-03-01,0,WI
4935,2007-04-01,0,WI
4936,2007-05-01,0,WI
4937,2007-06-01,0,WI
4938,2007-07-01,0,WI
4939,2007-08-01,0,WI
4940,2007-09-01,14,WI
4941,2007-10-01,18,WI
4942,2007-11-01,0,WI
4943,2007-12-01,0,WI
4944,2008-01-01,0,WI
4945,2008-02-01,0,WI
4946,2008-03-01,10,WI
4947,2008-04-01,0,WI
4948,2008-05-01,0,WI
4949,2008-06-01,0,WI
4950,2008-07-01,18,WI
4951,2008-08-01,0,WI
4952,2008-09-01,0,WI
4953,2008-10-01,11,WI
4954,2008-11-01,17,WI
4955,2008-12-01,0,WI
4956,2009-01-01,0,WI
4957,2009-02-01,0,WI
4958,2009-03-01,0,WI
4959,2009-04-01,0,WI
4960,2009-05-01,0,WI
4961,2009-06-01,0,WI
4962,2009-07-01,0,WI
4963,2009-08-01,0,WI
4964,2009-09-01,29,WI
4965,2009-10-01,0,WI
4966,2009-11-01,15,WI
4967,2009-12-01,0,WI
4968,2010-01-01,0,WI
4969,2010-02-01,0,WI
4970,2010-03-01,0,WI
4971,2010-04-01,0,WI
4972,2010-05-01,0,WI
4973,2010-06-01,13,WI
4974,2010-07-01,9,WI
4975,2010-08-01,0,WI
4976,2010-09-01,0,WI
4977,2010-10-01,0,WI
4978,2010-11-01,0,WI
4979,2010-12-01,16,WI
4980,2011-01-01,9,WI
4981,2011-02-01,8,WI
4982,2011-03-01,4,WI
4983,2011-04-01,0,WI
4984,2011-05-01,6,WI
4985,2011-06-01,0,WI
4986,2011-07-01,16,WI
4987,2011-08-01,0,WI
4988,2011-09-01,0,WI
4989,2011-10-01,0,WI
4990,2011-11-01,0,WI
4991,2011-12-01,11,WI
4992,2012-01-01,0,WI
4993,2012-02-01,0,WI
4994,2012-03-01,0,WI
4995,2012-04-01,9,WI
4996,2012-05-01,0,WI
4997,2012-06-01,0,WI
4998,2012-07-01,3,WI
4999,2012-08-01,0,WI
5000,2012-09-01,3,WI
5001,2012-10-01,0,WI
5002,2012-11-01,3,WI
5003,2012-12-01,5,WI
5004,2013-01-01,0,WI
5005,2013-02-01,0,WI
5006,2013-03-01,0,WI
5007,2013-04-01,4,WI
5008,2013-05-01,0,WI
5009,2013-06-01,0,WI
5010,2013-07-01,15,WI
5011,2013-08-01,0,WI
5012,2013-09-01,4,WI
5013,2013-10-01,0,WI
5014,2013-11-01,0,WI
5015,2013-12-01,0,WI
5016,2014-01-01,0,WI
5017,2014-02-01,5,WI
5018,2014-03-01,0,WI
5019,2014-04-01,4,WI
5020,2014-05-01,4,WI
5021,2014-06-01,0,WI
5022,2014-07-01,0,WI
5023,2014-08-01,0,WI
5024,2014-09-01,0,WI
5025,2014-10-01,5,WI
5026,2014-11-01,4,WI
5027,2014-12-01,0,WI
5028,2015-01-01,0,WI
5029,2015-02-01,4,WI
5030,2015-03-01,10,WI
5031,2015-04-01,0,WI
5032,2015-05-01,0,WI
5033,2015-06-01,0,WI
5034,2015-07-01,0,WI
5035,2015-08-01,0,WI
5036,2015-09-01,0,WI
5037,2015-10-01,0,WI
5038,2015-11-01,0,WI
5039,2015-12-01,0,WI
5040,2016-01-01,0,WI
5041,2016-02-01,0,WI
5042,2016-03-01,0,WI
5043,2016-04-01,2,WI
5044,2016-05-01,0,WI
5045,2016-06-01,0,WI
5046,2016-07-01,0,WI
5047,2016-08-01,7,WI
5048,2016-09-01,0,WI
5049,2016-10-01,0,WI
5050,2016-11-01,0,WI
5051,2016-12-01,0,WI
5052,2017-01-01,0,WI
5053,2017-02-01,3,WI
5054,2017-03-01,0,WI
5055,2017-04-01,0,WI
5056,2017-05-01,0,WI
5057,2017-06-01,0,WI
5058,2017-07-01,0,WI
5059,2017-08-01,2,WI
5060,2017-09-01,5,WI
5061,2017-10-01,0,WI
5062,2017-11-01,6,WI
5063,2017-12-01,2,WI
5064,2018-01-01,2,WI
5065,2018-02-01,3,WI
5066,2018-03-01,0,WI
5067,2018-04-01,0,WI
5068,2018-05-01,2,WI
5069,2018-06-01,4,WI
5070,2018-07-01,2,WI
5071,2018-08-01,0,WI
5072,2018-09-01,3,WI
5073,2018-10-01,0,WI
5074,2018-11-01,7,WI
5075,2018-12-01,0,WI
5076,2019-01-01,2,WI
5077,2019-02-01,3,WI
5078,2019-03-01,0,WI
5079,2019-04-01,0,WI
5080,2019-05-01,0,WI
5081,2019-06-01,4,WI
5082,2019-07-01,0,WI
5083,2019-08-01,2,WI
5084,2019-09-01,0,WI
5085,2019-10-01,0,WI
5086,2019-11-01,0,WI
5087,2019-12-01,2,WI
5088,2020-01-01,3,WI
5089,2020-02-01,0,WI
5090,2020-03-01,0,WI
5091,2020-04-01,0,WI
5092,2020-05-01,0,WI
5093,2020-06-01,3,WI
5094,2020-07-01,0,WI
5095,2020-08-01,0,WI
5096,2020-09-01,0,WI
5097,2020-10-01,0,WI
5098,2020-11-01,0,WI
5099,2020-12-01,2,WI
5100,2004-01-01,0,AR
5101,2004-02-01,0,AR
5102,2004-03-01,0,AR
5103,2004-04-01,0,AR
5104,2004-05-01,0,AR
5105,2004-06-01,0,AR
5106,2004-07-01,0,AR
5107,2004-08-01,0,AR
5108,2004-09-01,0,AR
5109,2004-10-01,61,AR
5110,2004-11-01,0,AR
5111,2004-12-01,82,AR
5112,2005-01-01,100,AR
5113,2005-02-01,0,AR
5114,2005-03-01,0,AR
5115,2005-04-01,0,AR
5116,2005-05-01,0,AR
5117,2005-06-01,0,AR
5118,2005-07-01,0,AR
5119,2005-08-01,0,AR
5120,2005-09-01,0,AR
5121,2005-10-01,0,AR
5122,2005-11-01,0,AR
5123,2005-12-01,0,AR
5124,2006-01-01,0,AR
5125,2006-02-01,0,AR
5126,2006-03-01,0,AR
5127,2006-04-01,0,AR
5128,2006-05-01,0,AR
5129,2006-06-01,34,AR
5130,2006-07-01,0,AR
5131,2006-08-01,0,AR
5132,2006-09-01,0,AR
5133,2006-10-01,0,AR
5134,2006-11-01,0,AR
5135,2006-12-01,0,AR
5136,2007-01-01,0,AR
5137,2007-02-01,0,AR
5138,2007-03-01,0,AR
5139,2007-04-01,0,AR
5140,2007-05-01,23,AR
5141,2007-06-01,18,AR
5142,2007-07-01,0,AR
5143,2007-08-01,0,AR
5144,2007-09-01,0,AR
5145,2007-10-01,0,AR
5146,2007-11-01,0,AR
5147,2007-12-01,0,AR
5148,2008-01-01,0,AR
5149,2008-02-01,24,AR
5150,2008-03-01,0,AR
5151,2008-04-01,13,AR
5152,2008-05-01,0,AR
5153,2008-06-01,0,AR
5154,2008-07-01,0,AR
5155,2008-08-01,0,AR
5156,2008-09-01,0,AR
5157,2008-10-01,0,AR
5158,2008-11-01,0,AR
5159,2008-12-01,12,AR
5160,2009-01-01,15,AR
5161,2009-02-01,0,AR
5162,2009-03-01,0,AR
5163,2009-04-01,0,AR
5164,2009-05-01,13,AR
5165,2009-06-01,0,AR
5166,2009-07-01,0,AR
5167,2009-08-01,0,AR
5168,2009-09-01,0,AR
5169,2009-10-01,0,AR
5170,2009-11-01,19,AR
5171,2009-12-01,12,AR
5172,2010-01-01,0,AR
5173,2010-02-01,0,AR
5174,2010-03-01,0,AR
5175,2010-04-01,0,AR
5176,2010-05-01,0,AR
5177,2010-06-01,0,AR
5178,2010-07-01,24,AR
5179,2010-08-01,12,AR
5180,2010-09-01,0,AR
5181,2010-10-01,0,AR
5182,2010-11-01,0,AR
5183,2010-12-01,0,AR
5184,2011-01-01,0,AR
5185,2011-02-01,0,AR
5186,2011-03-01,0,AR
5187,2011-04-01,7,AR
5188,2011-05-01,0,AR
5189,2011-06-01,0,AR
5190,2011-07-01,0,AR
5191,2011-08-01,0,AR
5192,2011-09-01,6,AR
5193,2011-10-01,0,AR
5194,2011-11-01,11,AR
5195,2011-12-01,9,AR
5196,2012-01-01,0,AR
5197,2012-02-01,9,AR
5198,2012-03-01,0,AR
5199,2012-04-01,0,AR
5200,2012-05-01,0,AR
5201,2012-06-01,0,AR
5202,2012-07-01,0,AR
5203,2012-08-01,0,AR
5204,2012-09-01,0,AR
5205,2012-10-01,7,AR
5206,2012-11-01,8,AR
5207,2012-12-01,0,AR
5208,2013-01-01,0,AR
5209,2013-02-01,0,AR
5210,2013-03-01,7,AR
5211,2013-04-01,0,AR
5212,2013-05-01,0,AR
5213,2013-06-01,6,AR
5214,2013-07-01,4,AR
5215,2013-08-01,0,AR
5216,2013-09-01,0,AR
5217,2013-10-01,0,AR
5218,2013-11-01,6,AR
5219,2013-12-01,6,AR
5220,2014-01-01,0,AR
5221,2014-02-01,0,AR
5222,2014-03-01,4,AR
5223,2014-04-01,0,AR
5224,2014-05-01,6,AR
5225,2014-06-01,0,AR
5226,2014-07-01,0,AR
5227,2014-08-01,5,AR
5228,2014-09-01,0,AR
5229,2014-10-01,9,AR
5230,2014-11-01,0,AR
5231,2014-12-01,0,AR
5232,2015-01-01,0,AR
5233,2015-02-01,0,AR
5234,2015-03-01,0,AR
5235,2015-04-01,0,AR
5236,2015-05-01,0,AR
5237,2015-06-01,0,AR
5238,2015-07-01,0,AR
5239,2015-08-01,7,AR
5240,2015-09-01,0,AR
5241,2015-10-01,4,AR
5242,2015-11-01,0,AR
5243,2015-12-01,0,AR
5244,2016-01-01,0,AR
5245,2016-02-01,7,AR
5246,2016-03-01,2,AR
5247,2016-04-01,0,AR
5248,2016-05-01,0,AR
5249,2016-06-01,0,AR
5250,2016-07-01,0,AR
5251,2016-08-01,0,AR
5252,2016-09-01,0,AR
5253,2016-10-01,0,AR
5254,2016-11-01,5,AR
5255,2016-12-01,0,AR
5256,2017-01-01,0,AR
5257,2017-02-01,0,AR
5258,2017-03-01,0,AR
5259,2017-04-01,3,AR
5260,2017-05-01,3,AR
5261,2017-06-01,0,AR
5262,2017-07-01,2,AR
5263,2017-08-01,0,AR
5264,2017-09-01,0,AR
5265,2017-10-01,2,AR
5266,2017-11-01,2,AR
5267,2017-12-01,0,AR
5268,2018-01-01,4,AR
5269,2018-02-01,0,AR
5270,2018-03-01,0,AR
5271,2018-04-01,2,AR
5272,2018-05-01,0,AR
5273,2018-06-01,4,AR
5274,2018-07-01,2,AR
5275,2018-08-01,2,AR
5276,2018-09-01,0,AR
5277,2018-10-01,0,AR
5278,2018-11-01,0,AR
5279,2018-12-01,0,AR
5280,2019-01-01,4,AR
5281,2019-02-01,0,AR
5282,2019-03-01,5,AR
5283,2019-04-01,0,AR
5284,2019-05-01,0,AR
5285,2019-06-01,0,AR
5286,2019-07-01,2,AR
5287,2019-08-01,0,AR
5288,2019-09-01,0,AR
5289,2019-10-01,0,AR
5290,2019-11-01,0,AR
5291,2019-12-01,0,AR
5292,2020-01-01,0,AR
5293,2020-02-01,0,AR
5294,2020-03-01,0,AR
5295,2020-04-01,0,AR
5296,2020-05-01,0,AR
5297,2020-06-01,0,AR
5298,2020-07-01,0,AR
5299,2020-08-01,1,AR
5300,2020-09-01,3,AR
5301,2020-10-01,0,AR
5302,2020-11-01,0,AR
5303,2020-12-01,0,AR
5304,2004-01-01,0,NJ
5305,2004-02-01,83,NJ
5306,2004-03-01,0,NJ
5307,2004-04-01,0,NJ
5308,2004-05-01,0,NJ
5309,2004-06-01,0,NJ
5310,2004-07-01,0,NJ
5311,2004-08-01,0,NJ
5312,2004-09-01,0,NJ
5313,2004-10-01,0,NJ
5314,2004-11-01,0,NJ
5315,2004-12-01,0,NJ
5316,2005-01-01,0,NJ
5317,2005-02-01,0,NJ
5318,2005-03-01,0,NJ
5319,2005-04-01,45,NJ
5320,2005-05-01,0,NJ
5321,2005-06-01,52,NJ
5322,2005-07-01,0,NJ
5323,2005-08-01,33,NJ
5324,2005-09-01,0,NJ
5325,2005-10-01,0,NJ
5326,2005-11-01,100,NJ
5327,2005-12-01,0,NJ
5328,2006-01-01,0,NJ
5329,2006-02-01,70,NJ
5330,2006-03-01,0,NJ
5331,2006-04-01,0,NJ
5332,2006-05-01,32,NJ
5333,2006-06-01,41,NJ
5334,2006-07-01,39,NJ
5335,2006-08-01,62,NJ
5336,2006-09-01,0,NJ
5337,2006-10-01,0,NJ
5338,2006-11-01,0,NJ
5339,2006-12-01,27,NJ
5340,2007-01-01,17,NJ
5341,2007-02-01,46,NJ
5342,2007-03-01,13,NJ
5343,2007-04-01,29,NJ
5344,2007-05-01,26,NJ
5345,2007-06-01,0,NJ
5346,2007-07-01,0,NJ
5347,2007-08-01,0,NJ
5348,2007-09-01,44,NJ
5349,2007-10-01,0,NJ
5350,2007-11-01,19,NJ
5351,2007-12-01,0,NJ
5352,2008-01-01,11,NJ
5353,2008-02-01,0,NJ
5354,2008-03-01,16,NJ
5355,2008-04-01,0,NJ
5356,2008-05-01,13,NJ
5357,2008-06-01,10,NJ
5358,2008-07-01,9,NJ
5359,2008-08-01,34,NJ
5360,2008-09-01,16,NJ
5361,2008-10-01,0,NJ
5362,2008-11-01,0,NJ
5363,2008-12-01,11,NJ
5364,2009-01-01,18,NJ
5365,2009-02-01,0,NJ
5366,2009-03-01,8,NJ
5367,2009-04-01,20,NJ
5368,2009-05-01,30,NJ
5369,2009-06-01,14,NJ
5370,2009-07-01,0,NJ
5371,2009-08-01,37,NJ
5372,2009-09-01,19,NJ
5373,2009-10-01,0,NJ
5374,2009-11-01,22,NJ
5375,2009-12-01,9,NJ
5376,2010-01-01,19,NJ
5377,2010-02-01,29,NJ
5378,2010-03-01,0,NJ
5379,2010-04-01,34,NJ
5380,2010-05-01,0,NJ
5381,2010-06-01,35,NJ
5382,2010-07-01,13,NJ
5383,2010-08-01,0,NJ
5384,2010-09-01,0,NJ
5385,2010-10-01,0,NJ
5386,2010-11-01,14,NJ
5387,2010-12-01,0,NJ
5388,2011-01-01,12,NJ
5389,2011-02-01,0,NJ
5390,2011-03-01,10,NJ
5391,2011-04-01,0,NJ
5392,2011-05-01,11,NJ
5393,2011-06-01,7,NJ
5394,2011-07-01,0,NJ
5395,2011-08-01,12,NJ
5396,2011-09-01,17,NJ
5397,2011-10-01,0,NJ
5398,2011-11-01,9,NJ
5399,2011-12-01,15,NJ
5400,2012-01-01,4,NJ
5401,2012-02-01,11,NJ
5402,2012-03-01,0,NJ
5403,2012-04-01,0,NJ
5404,2012-05-01,7,NJ
5405,2012-06-01,0,NJ
5406,2012-07-01,0,NJ
5407,2012-08-01,4,NJ
5408,2012-09-01,0,NJ
5409,2012-10-01,0,NJ
5410,2012-11-01,5,NJ
5411,2012-12-01,8,NJ
5412,2013-01-01,4,NJ
5413,2013-02-01,0,NJ
5414,2013-03-01,9,NJ
5415,2013-04-01,7,NJ
5416,2013-05-01,0,NJ
5417,2013-06-01,6,NJ
5418,2013-07-01,3,NJ
5419,2013-08-01,0,NJ
5420,2013-09-01,0,NJ
5421,2013-10-01,4,NJ
5422,2013-11-01,7,NJ
5423,2013-12-01,0,NJ
5424,2014-01-01,5,NJ
5425,2014-02-01,0,NJ
5426,2014-03-01,4,NJ
5427,2014-04-01,8,NJ
5428,2014-05-01,5,NJ
5429,2014-06-01,10,NJ
5430,2014-07-01,14,NJ
5431,2014-08-01,9,NJ
5432,2014-09-01,4,NJ
5433,2014-10-01,0,NJ
5434,2014-11-01,7,NJ
5435,2014-12-01,18,NJ
5436,2015-01-01,7,NJ
5437,2015-02-01,0,NJ
5438,2015-03-01,10,NJ
5439,2015-04-01,0,NJ
5440,2015-05-01,0,NJ
5441,2015-06-01,0,NJ
5442,2015-07-01,0,NJ
5443,2015-08-01,13,NJ
5444,2015-09-01,0,NJ
5445,2015-10-01,7,NJ
5446,2015-11-01,6,NJ
5447,2015-12-01,5,NJ
5448,2016-01-01,10,NJ
5449,2016-02-01,0,NJ
5450,2016-03-01,0,NJ
5451,2016-04-01,0,NJ
5452,2016-05-01,4,NJ
5453,2016-06-01,0,NJ
5454,2016-07-01,0,NJ
5455,2016-08-01,0,NJ
5456,2016-09-01,7,NJ
5457,2016-10-01,4,NJ
5458,2016-11-01,0,NJ
5459,2016-12-01,0,NJ
5460,2017-01-01,6,NJ
5461,2017-02-01,15,NJ
5462,2017-03-01,8,NJ
5463,2017-04-01,0,NJ
5464,2017-05-01,3,NJ
5465,2017-06-01,4,NJ
5466,2017-07-01,7,NJ
5467,2017-08-01,3,NJ
5468,2017-09-01,4,NJ
5469,2017-10-01,10,NJ
5470,2017-11-01,4,NJ
5471,2017-12-01,5,NJ
5472,2018-01-01,11,NJ
5473,2018-02-01,13,NJ
5474,2018-03-01,0,NJ
5475,2018-04-01,6,NJ
5476,2018-05-01,5,NJ
5477,2018-06-01,5,NJ
5478,2018-07-01,6,NJ
5479,2018-08-01,7,NJ
5480,2018-09-01,8,NJ
5481,2018-10-01,2,NJ
5482,2018-11-01,4,NJ
5483,2018-12-01,2,NJ
5484,2019-01-01,2,NJ
5485,2019-02-01,13,NJ
5486,2019-03-01,9,NJ
5487,2019-04-01,11,NJ
5488,2019-05-01,4,NJ
5489,2019-06-01,6,NJ
5490,2019-07-01,14,NJ
5491,2019-08-01,6,NJ
5492,2019-09-01,3,NJ
5493,2019-10-01,4,NJ
5494,2019-11-01,5,NJ
5495,2019-12-01,3,NJ
5496,2020-01-01,4,NJ
5497,2020-02-01,3,NJ
5498,2020-03-01,0,NJ
5499,2020-04-01,0,NJ
5500,2020-05-01,2,NJ
5501,2020-06-01,0,NJ
5502,2020-07-01,3,NJ
5503,2020-08-01,3,NJ
5504,2020-09-01,0,NJ
5505,2020-10-01,0,NJ
5506,2020-11-01,0,NJ
5507,2020-12-01,0,NJ
5508,2004-01-01,84,MD
5509,2004-02-01,0,MD
5510,2004-03-01,100,MD
5511,2004-04-01,0,MD
5512,2004-05-01,0,MD
5513,2004-06-01,35,MD
5514,2004-07-01,0,MD
5515,2004-08-01,0,MD
5516,2004-09-01,0,MD
5517,2004-10-01,0,MD
5518,2004-11-01,46,MD
5519,2004-12-01,50,MD
5520,2005-01-01,0,MD
5521,2005-02-01,79,MD
5522,2005-03-01,0,MD
5523,2005-04-01,85,MD
5524,2005-05-01,28,MD
5525,2005-06-01,0,MD
5526,2005-07-01,44,MD
5527,2005-08-01,0,MD
5528,2005-09-01,0,MD
5529,2005-10-01,42,MD
5530,2005-11-01,24,MD
5531,2005-12-01,17,MD
5532,2006-01-01,0,MD
5533,2006-02-01,24,MD
5534,2006-03-01,24,MD
5535,2006-04-01,0,MD
5536,2006-05-01,21,MD
5537,2006-06-01,17,MD
5538,2006-07-01,16,MD
5539,2006-08-01,24,MD
5540,2006-09-01,58,MD
5541,2006-10-01,0,MD
5542,2006-11-01,0,MD
5543,2006-12-01,0,MD
5544,2007-01-01,0,MD
5545,2007-02-01,0,MD
5546,2007-03-01,0,MD
5547,2007-04-01,10,MD
5548,2007-05-01,12,MD
5549,2007-06-01,0,MD
5550,2007-07-01,14,MD
5551,2007-08-01,21,MD
5552,2007-09-01,20,MD
5553,2007-10-01,0,MD
5554,2007-11-01,26,MD
5555,2007-12-01,9,MD
5556,2008-01-01,17,MD
5557,2008-02-01,16,MD
5558,2008-03-01,19,MD
5559,2008-04-01,8,MD
5560,2008-05-01,0,MD
5561,2008-06-01,9,MD
5562,2008-07-01,10,MD
5563,2008-08-01,14,MD
5564,2008-09-01,0,MD
5565,2008-10-01,26,MD
5566,2008-11-01,0,MD
5567,2008-12-01,11,MD
5568,2009-01-01,0,MD
5569,2009-02-01,9,MD
5570,2009-03-01,30,MD
5571,2009-04-01,10,MD
5572,2009-05-01,11,MD
5573,2009-06-01,16,MD
5574,2009-07-01,16,MD
5575,2009-08-01,17,MD
5576,2009-09-01,0,MD
5577,2009-10-01,22,MD
5578,2009-11-01,23,MD
5579,2009-12-01,19,MD
5580,2010-01-01,13,MD
5581,2010-02-01,8,MD
5582,2010-03-01,10,MD
5583,2010-04-01,0,MD
5584,2010-05-01,10,MD
5585,2010-06-01,21,MD
5586,2010-07-01,0,MD
5587,2010-08-01,11,MD
5588,2010-09-01,20,MD
5589,2010-10-01,0,MD
5590,2010-11-01,18,MD
5591,2010-12-01,0,MD
5592,2011-01-01,6,MD
5593,2011-02-01,26,MD
5594,2011-03-01,6,MD
5595,2011-04-01,5,MD
5596,2011-05-01,16,MD
5597,2011-06-01,0,MD
5598,2011-07-01,6,MD
5599,2011-08-01,9,MD
5600,2011-09-01,10,MD
5601,2011-10-01,7,MD
5602,2011-11-01,12,MD
5603,2011-12-01,15,MD
5604,2012-01-01,9,MD
5605,2012-02-01,6,MD
5606,2012-03-01,12,MD
5607,2012-04-01,0,MD
5608,2012-05-01,5,MD
5609,2012-06-01,14,MD
5610,2012-07-01,8,MD
5611,2012-08-01,8,MD
5612,2012-09-01,8,MD
5613,2012-10-01,0,MD
5614,2012-11-01,0,MD
5615,2012-12-01,0,MD
5616,2013-01-01,5,MD
5617,2013-02-01,5,MD
5618,2013-03-01,3,MD
5619,2013-04-01,4,MD
5620,2013-05-01,5,MD
5621,2013-06-01,0,MD
5622,2013-07-01,11,MD
5623,2013-08-01,5,MD
5624,2013-09-01,3,MD
5625,2013-10-01,2,MD
5626,2013-11-01,0,MD
5627,2013-12-01,3,MD
5628,2014-01-01,3,MD
5629,2014-02-01,5,MD
