date,housing,State,DMA,Full
2015-10-01,46,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-11-01,36,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2015-12-01,41,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-01-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-02-01,46,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-03-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-04-01,57,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-05-01,57,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-06-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-07-01,53,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-08-01,56,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-09-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-10-01,38,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-11-01,41,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2016-12-01,41,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-01-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-02-01,47,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-03-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-04-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-05-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-06-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-07-01,57,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-08-01,56,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-09-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-10-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-11-01,41,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2017-12-01,43,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-01-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-02-01,53,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-03-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-04-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-05-01,54,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-06-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-07-01,61,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-08-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-09-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-10-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-11-01,42,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2018-12-01,44,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-01-01,53,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-02-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-03-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-04-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-05-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-06-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-07-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-08-01,60,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-09-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-10-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-11-01,47,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2019-12-01,44,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-01-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-02-01,54,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-03-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-04-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-05-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-06-01,53,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-07-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-08-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-09-01,42,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-10-01,45,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-11-01,37,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2020-12-01,37,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
