,date,inmigracion,State
5733,2005-10-01,0,IN
5734,2005-11-01,24,IN
5735,2005-12-01,28,IN
5736,2006-01-01,0,IN
5737,2006-02-01,28,IN
5738,2006-03-01,15,IN
5739,2006-04-01,0,IN
5740,2006-05-01,0,IN
5741,2006-06-01,0,IN
5742,2006-07-01,0,IN
5743,2006-08-01,26,IN
5744,2006-09-01,0,IN
5745,2006-10-01,0,IN
5746,2006-11-01,0,IN
5747,2006-12-01,25,IN
5748,2007-01-01,17,IN
5749,2007-02-01,16,IN
5750,2007-03-01,15,IN
5751,2007-04-01,0,IN
5752,2007-05-01,0,IN
5753,2007-06-01,0,IN
5754,2007-07-01,0,IN
5755,2007-08-01,0,IN
5756,2007-09-01,0,IN
5757,2007-10-01,0,IN
5758,2007-11-01,12,IN
5759,2007-12-01,20,IN
5760,2008-01-01,9,IN
5761,2008-02-01,0,IN
5762,2008-03-01,0,IN
5763,2008-04-01,0,IN
5764,2008-05-01,0,IN
5765,2008-06-01,0,IN
5766,2008-07-01,0,IN
5767,2008-08-01,0,IN
5768,2008-09-01,15,IN
5769,2008-10-01,0,IN
5770,2008-11-01,0,IN
5771,2008-12-01,0,IN
5772,2009-01-01,0,IN
5773,2009-02-01,11,IN
5774,2009-03-01,0,IN
5775,2009-04-01,0,IN
5776,2009-05-01,0,IN
5777,2009-06-01,0,IN
5778,2009-07-01,0,IN
5779,2009-08-01,0,IN
5780,2009-09-01,16,IN
5781,2009-10-01,12,IN
5782,2009-11-01,0,IN
5783,2009-12-01,0,IN
5784,2010-01-01,0,IN
5785,2010-02-01,7,IN
5786,2010-03-01,0,IN
5787,2010-04-01,0,IN
5788,2010-05-01,0,IN
5789,2010-06-01,0,IN
5790,2010-07-01,13,IN
5791,2010-08-01,0,IN
5792,2010-09-01,27,IN
5793,2010-10-01,0,IN
5794,2010-11-01,0,IN
5795,2010-12-01,0,IN
5796,2011-01-01,0,IN
5797,2011-02-01,10,IN
5798,2011-03-01,9,IN
5799,2011-04-01,0,IN
5800,2011-05-01,0,IN
5801,2011-06-01,11,IN
5802,2011-07-01,5,IN
5803,2011-08-01,12,IN
5804,2011-09-01,0,IN
5805,2011-10-01,0,IN
5806,2011-11-01,0,IN
5807,2011-12-01,9,IN
5808,2012-01-01,0,IN
5809,2012-02-01,3,IN
5810,2012-03-01,5,IN
5811,2012-04-01,14,IN
5812,2012-05-01,0,IN
5813,2012-06-01,12,IN
5814,2012-07-01,4,IN
5815,2012-08-01,8,IN
5816,2012-09-01,5,IN
5817,2012-10-01,5,IN
5818,2012-11-01,3,IN
5819,2012-12-01,0,IN
5820,2013-01-01,2,IN
5821,2013-02-01,5,IN
5822,2013-03-01,3,IN
5823,2013-04-01,8,IN
5824,2013-05-01,7,IN
5825,2013-06-01,0,IN
5826,2013-07-01,5,IN
5827,2013-08-01,6,IN
5828,2013-09-01,7,IN
5829,2013-10-01,3,IN
5830,2013-11-01,0,IN
5831,2013-12-01,8,IN
5832,2014-01-01,6,IN
5833,2014-02-01,6,IN
5834,2014-03-01,7,IN
5835,2014-04-01,0,IN
5836,2014-05-01,10,IN
5837,2014-06-01,0,IN
5838,2014-07-01,0,IN
5839,2014-08-01,0,IN
5840,2014-09-01,0,IN
5841,2014-10-01,0,IN
5842,2014-11-01,7,IN
5843,2014-12-01,0,IN
5844,2015-01-01,6,IN
5845,2015-02-01,0,IN
5846,2015-03-01,5,IN
5847,2015-04-01,3,IN
5848,2015-05-01,6,IN
5849,2015-06-01,0,IN
5850,2015-07-01,5,IN
5851,2015-08-01,0,IN
5852,2015-09-01,4,IN
5853,2015-10-01,3,IN
5854,2015-11-01,5,IN
5855,2015-12-01,2,IN
5856,2016-01-01,9,IN
5857,2016-02-01,4,IN
5858,2016-03-01,0,IN
5859,2016-04-01,3,IN
5860,2016-05-01,6,IN
5861,2016-06-01,0,IN
5862,2016-07-01,4,IN
5863,2016-08-01,5,IN
5864,2016-09-01,4,IN
5865,2016-10-01,4,IN
5866,2016-11-01,3,IN
5867,2016-12-01,3,IN
5868,2017-01-01,9,IN
5869,2017-02-01,8,IN
5870,2017-03-01,3,IN
5871,2017-04-01,13,IN
5872,2017-05-01,2,IN
5873,2017-06-01,6,IN
5874,2017-07-01,4,IN
5875,2017-08-01,3,IN
5876,2017-09-01,2,IN
5877,2017-10-01,0,IN
5878,2017-11-01,3,IN
5879,2017-12-01,4,IN
5880,2018-01-01,2,IN
5881,2018-02-01,4,IN
5882,2018-03-01,4,IN
5883,2018-04-01,5,IN
5884,2018-05-01,3,IN
5885,2018-06-01,3,IN
5886,2018-07-01,3,IN
5887,2018-08-01,7,IN
5888,2018-09-01,4,IN
5889,2018-10-01,5,IN
5890,2018-11-01,5,IN
5891,2018-12-01,5,IN
5892,2019-01-01,0,IN
5893,2019-02-01,0,IN
5894,2019-03-01,0,IN
5895,2019-04-01,5,IN
5896,2019-05-01,2,IN
5897,2019-06-01,5,IN
5898,2019-07-01,8,IN
5899,2019-08-01,6,IN
5900,2019-09-01,6,IN
5901,2019-10-01,8,IN
5902,2019-11-01,6,IN
5903,2019-12-01,2,IN
5904,2020-01-01,3,IN
5905,2020-02-01,1,IN
5906,2020-03-01,2,IN
5907,2020-04-01,1,IN
5908,2020-05-01,2,IN
5909,2020-06-01,2,IN
5910,2020-07-01,3,IN
5911,2020-08-01,1,IN
5912,2020-09-01,2,IN
5913,2020-10-01,5,IN
5914,2020-11-01,0,IN
5915,2020-12-01,2,IN
5916,2004-01-01,100,GA
5917,2004-02-01,0,GA
5918,2004-03-01,0,GA
5919,2004-04-01,0,GA
5920,2004-05-01,0,GA
5921,2004-06-01,0,GA
5922,2004-07-01,0,GA
5923,2004-08-01,0,GA
5924,2004-09-01,0,GA
5925,2004-10-01,0,GA
5926,2004-11-01,0,GA
5927,2004-12-01,65,GA
5928,2005-01-01,0,GA
5929,2005-02-01,0,GA
5930,2005-03-01,0,GA
5931,2005-04-01,0,GA
5932,2005-05-01,64,GA
5933,2005-06-01,0,GA
5934,2005-07-01,0,GA
5935,2005-08-01,0,GA
5936,2005-09-01,90,GA
5937,2005-10-01,38,GA
5938,2005-11-01,0,GA
5939,2005-12-01,64,GA
5940,2006-01-01,0,GA
5941,2006-02-01,0,GA
5942,2006-03-01,0,GA
5943,2006-04-01,35,GA
5944,2006-05-01,0,GA
5945,2006-06-01,36,GA
5946,2006-07-01,0,GA
5947,2006-08-01,36,GA
5948,2006-09-01,0,GA
5949,2006-10-01,0,GA
5950,2006-11-01,0,GA
5951,2006-12-01,0,GA
5952,2007-01-01,0,GA
5953,2007-02-01,28,GA
5954,2007-03-01,0,GA
5955,2007-04-01,49,GA
5956,2007-05-01,0,GA
5957,2007-06-01,35,GA
5958,2007-07-01,0,GA
5959,2007-08-01,37,GA
5960,2007-09-01,83,GA
5961,2007-10-01,25,GA
5962,2007-11-01,29,GA
5963,2007-12-01,16,GA
5964,2008-01-01,33,GA
5965,2008-02-01,20,GA
5966,2008-03-01,0,GA
5967,2008-04-01,25,GA
5968,2008-05-01,0,GA
5969,2008-06-01,0,GA
5970,2008-07-01,70,GA
5971,2008-08-01,0,GA
5972,2008-09-01,18,GA
5973,2008-10-01,21,GA
5974,2008-11-01,15,GA
5975,2008-12-01,16,GA
5976,2009-01-01,46,GA
5977,2009-02-01,35,GA
5978,2009-03-01,0,GA
5979,2009-04-01,17,GA
5980,2009-05-01,26,GA
5981,2009-06-01,32,GA
5982,2009-07-01,30,GA
5983,2009-08-01,48,GA
5984,2009-09-01,14,GA
5985,2009-10-01,29,GA
5986,2009-11-01,14,GA
5987,2009-12-01,34,GA
5988,2010-01-01,47,GA
5989,2010-02-01,41,GA
5990,2010-03-01,68,GA
5991,2010-04-01,0,GA
5992,2010-05-01,13,GA
5993,2010-06-01,15,GA
5994,2010-07-01,48,GA
5995,2010-08-01,39,GA
5996,2010-09-01,52,GA
5997,2010-10-01,17,GA
5998,2010-11-01,39,GA
5999,2010-12-01,28,GA
6000,2011-01-01,20,GA
6001,2011-02-01,46,GA
6002,2011-03-01,69,GA
6003,2011-04-01,43,GA
6004,2011-05-01,54,GA
6005,2011-06-01,61,GA
6006,2011-07-01,45,GA
6007,2011-08-01,52,GA
6008,2011-09-01,18,GA
6009,2011-10-01,32,GA
6010,2011-11-01,41,GA
6011,2011-12-01,48,GA
6012,2012-01-01,59,GA
6013,2012-02-01,45,GA
6014,2012-03-01,39,GA
6015,2012-04-01,50,GA
6016,2012-05-01,37,GA
6017,2012-06-01,63,GA
6018,2012-07-01,29,GA
6019,2012-08-01,52,GA
6020,2012-09-01,56,GA
6021,2012-10-01,35,GA
6022,2012-11-01,55,GA
6023,2012-12-01,33,GA
6024,2013-01-01,62,GA
6025,2013-02-01,69,GA
6026,2013-03-01,49,GA
6027,2013-04-01,70,GA
6028,2013-05-01,40,GA
6029,2013-06-01,64,GA
6030,2013-07-01,52,GA
6031,2013-08-01,57,GA
6032,2013-09-01,59,GA
6033,2013-10-01,59,GA
6034,2013-11-01,28,GA
6035,2013-12-01,45,GA
6036,2014-01-01,57,GA
6037,2014-02-01,46,GA
6038,2014-03-01,42,GA
6039,2014-04-01,34,GA
6040,2014-05-01,63,GA
6041,2014-06-01,65,GA
6042,2014-07-01,50,GA
6043,2014-08-01,55,GA
6044,2014-09-01,43,GA
6045,2014-10-01,48,GA
6046,2014-11-01,87,GA
6047,2014-12-01,69,GA
6048,2015-01-01,72,GA
6049,2015-02-01,53,GA
6050,2015-03-01,35,GA
6051,2015-04-01,53,GA
6052,2015-05-01,23,GA
6053,2015-06-01,41,GA
6054,2015-07-01,35,GA
6055,2015-08-01,40,GA
6056,2015-09-01,40,GA
6057,2015-10-01,44,GA
6058,2015-11-01,33,GA
6059,2015-12-01,29,GA
6060,2016-01-01,44,GA
6061,2016-02-01,27,GA
6062,2016-03-01,25,GA
6063,2016-04-01,30,GA
6064,2016-05-01,31,GA
6065,2016-06-01,33,GA
6066,2016-07-01,25,GA
6067,2016-08-01,22,GA
6068,2016-09-01,37,GA
6069,2016-10-01,27,GA
6070,2016-11-01,34,GA
6071,2016-12-01,16,GA
6072,2017-01-01,28,GA
6073,2017-02-01,80,GA
6074,2017-03-01,45,GA
6075,2017-04-01,38,GA
6076,2017-05-01,34,GA
6077,2017-06-01,35,GA
6078,2017-07-01,46,GA
6079,2017-08-01,32,GA
6080,2017-09-01,29,GA
6081,2017-10-01,29,GA
6082,2017-11-01,33,GA
6083,2017-12-01,23,GA
6084,2018-01-01,49,GA
6085,2018-02-01,45,GA
6086,2018-03-01,30,GA
6087,2018-04-01,36,GA
6088,2018-05-01,28,GA
6089,2018-06-01,42,GA
6090,2018-07-01,28,GA
6091,2018-08-01,38,GA
6092,2018-09-01,23,GA
6093,2018-10-01,26,GA
6094,2018-11-01,21,GA
6095,2018-12-01,29,GA
6096,2019-01-01,31,GA
6097,2019-02-01,28,GA
6098,2019-03-01,27,GA
6099,2019-04-01,22,GA
6100,2019-05-01,23,GA
6101,2019-06-01,35,GA
6102,2019-07-01,22,GA
6103,2019-08-01,29,GA
6104,2019-09-01,23,GA
6105,2019-10-01,27,GA
6106,2019-11-01,20,GA
6107,2019-12-01,23,GA
6108,2020-01-01,28,GA
6109,2020-02-01,33,GA
6110,2020-03-01,19,GA
6111,2020-04-01,18,GA
6112,2020-05-01,18,GA
6113,2020-06-01,15,GA
6114,2020-07-01,25,GA
6115,2020-08-01,14,GA
6116,2020-09-01,13,GA
6117,2020-10-01,17,GA
6118,2020-11-01,14,GA
6119,2020-12-01,21,GA
6120,2004-01-01,100,SD
6121,2004-02-01,32,SD
6122,2004-03-01,0,SD
6123,2004-04-01,0,SD
6124,2004-05-01,0,SD
6125,2004-06-01,57,SD
6126,2004-07-01,0,SD
6127,2004-08-01,0,SD
6128,2004-09-01,0,SD
6129,2004-10-01,0,SD
6130,2004-11-01,47,SD
6131,2004-12-01,70,SD
6132,2005-01-01,0,SD
6133,2005-02-01,0,SD
6134,2005-03-01,38,SD
6135,2005-04-01,0,SD
6136,2005-05-01,0,SD
6137,2005-06-01,0,SD
6138,2005-07-01,41,SD
6139,2005-08-01,0,SD
6140,2005-09-01,0,SD
6141,2005-10-01,0,SD
6142,2005-11-01,0,SD
6143,2005-12-01,0,SD
6144,2006-01-01,26,SD
6145,2006-02-01,15,SD
6146,2006-03-01,26,SD
6147,2006-04-01,0,SD
6148,2006-05-01,23,SD
6149,2006-06-01,0,SD
6150,2006-07-01,0,SD
6151,2006-08-01,0,SD
6152,2006-09-01,11,SD
6153,2006-10-01,0,SD
6154,2006-11-01,0,SD
6155,2006-12-01,0,SD
6156,2007-01-01,0,SD
6157,2007-02-01,0,SD
6158,2007-03-01,0,SD
6159,2007-04-01,0,SD
6160,2007-05-01,0,SD
6161,2007-06-01,0,SD
6162,2007-07-01,0,SD
6163,2007-08-01,0,SD
6164,2007-09-01,7,SD
6165,2007-10-01,0,SD
6166,2007-11-01,0,SD
6167,2007-12-01,0,SD
6168,2008-01-01,10,SD
6169,2008-02-01,0,SD
6170,2008-03-01,0,SD
6171,2008-04-01,0,SD
6172,2008-05-01,0,SD
6173,2008-06-01,0,SD
6174,2008-07-01,0,SD
6175,2008-08-01,0,SD
6176,2008-09-01,0,SD
6177,2008-10-01,0,SD
6178,2008-11-01,0,SD
6179,2008-12-01,0,SD
6180,2009-01-01,0,SD
6181,2009-02-01,0,SD
6182,2009-03-01,8,SD
6183,2009-04-01,0,SD
6184,2009-05-01,0,SD
6185,2009-06-01,0,SD
6186,2009-07-01,13,SD
6187,2009-08-01,0,SD
6188,2009-09-01,0,SD
6189,2009-10-01,0,SD
6190,2009-11-01,0,SD
6191,2009-12-01,0,SD
6192,2010-01-01,0,SD
6193,2010-02-01,0,SD
6194,2010-03-01,0,SD
6195,2010-04-01,0,SD
6196,2010-05-01,0,SD
6197,2010-06-01,0,SD
6198,2010-07-01,6,SD
6199,2010-08-01,0,SD
6200,2010-09-01,7,SD
6201,2010-10-01,9,SD
6202,2010-11-01,0,SD
6203,2010-12-01,6,SD
6204,2011-01-01,0,SD
6205,2011-02-01,0,SD
6206,2011-03-01,0,SD
6207,2011-04-01,0,SD
6208,2011-05-01,0,SD
6209,2011-06-01,5,SD
6210,2011-07-01,0,SD
6211,2011-08-01,0,SD
6212,2011-09-01,11,SD
6213,2011-10-01,4,SD
6214,2011-11-01,0,SD
6215,2011-12-01,4,SD
6216,2012-01-01,0,SD
6217,2012-02-01,0,SD
6218,2012-03-01,0,SD
6219,2012-04-01,0,SD
6220,2012-05-01,0,SD
6221,2012-06-01,0,SD
6222,2012-07-01,0,SD
6223,2012-08-01,0,SD
6224,2012-09-01,0,SD
6225,2012-10-01,0,SD
6226,2012-11-01,0,SD
6227,2012-12-01,0,SD
6228,2013-01-01,0,SD
6229,2013-02-01,0,SD
6230,2013-03-01,0,SD
6231,2013-04-01,0,SD
6232,2013-05-01,0,SD
6233,2013-06-01,0,SD
6234,2013-07-01,3,SD
6235,2013-08-01,0,SD
6236,2013-09-01,0,SD
6237,2013-10-01,0,SD
6238,2013-11-01,0,SD
6239,2013-12-01,0,SD
6240,2014-01-01,0,SD
6241,2014-02-01,0,SD
6242,2014-03-01,0,SD
6243,2014-04-01,0,SD
6244,2014-05-01,0,SD
6245,2014-06-01,0,SD
6246,2014-07-01,0,SD
6247,2014-08-01,0,SD
6248,2014-09-01,3,SD
6249,2014-10-01,0,SD
6250,2014-11-01,0,SD
6251,2014-12-01,0,SD
6252,2015-01-01,0,SD
6253,2015-02-01,2,SD
6254,2015-03-01,4,SD
6255,2015-04-01,0,SD
6256,2015-05-01,6,SD
6257,2015-06-01,0,SD
6258,2015-07-01,0,SD
6259,2015-08-01,0,SD
6260,2015-09-01,2,SD
6261,2015-10-01,0,SD
6262,2015-11-01,0,SD
6263,2015-12-01,2,SD
6264,2016-01-01,2,SD
6265,2016-02-01,0,SD
6266,2016-03-01,0,SD
6267,2016-04-01,2,SD
6268,2016-05-01,0,SD
6269,2016-06-01,0,SD
6270,2016-07-01,2,SD
6271,2016-08-01,4,SD
6272,2016-09-01,2,SD
6273,2016-10-01,0,SD
6274,2016-11-01,0,SD
6275,2016-12-01,0,SD
6276,2017-01-01,0,SD
6277,2017-02-01,0,SD
6278,2017-03-01,1,SD
6279,2017-04-01,0,SD
6280,2017-05-01,0,SD
6281,2017-06-01,0,SD
6282,2017-07-01,0,SD
6283,2017-08-01,3,SD
6284,2017-09-01,0,SD
6285,2017-10-01,0,SD
6286,2017-11-01,0,SD
6287,2017-12-01,0,SD
6288,2018-01-01,0,SD
6289,2018-02-01,1,SD
6290,2018-03-01,0,SD
6291,2018-04-01,0,SD
6292,2018-05-01,0,SD
6293,2018-06-01,0,SD
6294,2018-07-01,0,SD
6295,2018-08-01,0,SD
6296,2018-09-01,0,SD
6297,2018-10-01,0,SD
6298,2018-11-01,0,SD
6299,2018-12-01,0,SD
6300,2019-01-01,0,SD
6301,2019-02-01,2,SD
6302,2019-03-01,0,SD
6303,2019-04-01,0,SD
6304,2019-05-01,0,SD
6305,2019-06-01,0,SD
6306,2019-07-01,0,SD
6307,2019-08-01,0,SD
6308,2019-09-01,4,SD
6309,2019-10-01,0,SD
6310,2019-11-01,0,SD
6311,2019-12-01,0,SD
6312,2020-01-01,1,SD
6313,2020-02-01,1,SD
6314,2020-03-01,0,SD
6315,2020-04-01,0,SD
6316,2020-05-01,0,SD
6317,2020-06-01,0,SD
6318,2020-07-01,1,SD
6319,2020-08-01,0,SD
6320,2020-09-01,0,SD
6321,2020-10-01,0,SD
6322,2020-11-01,1,SD
6323,2020-12-01,0,SD
6324,2004-01-01,0,WI
6325,2004-02-01,0,WI
6326,2004-03-01,0,WI
6327,2004-04-01,0,WI
6328,2004-05-01,0,WI
6329,2004-06-01,0,WI
6330,2004-07-01,0,WI
6331,2004-08-01,0,WI
6332,2004-09-01,0,WI
6333,2004-10-01,0,WI
6334,2004-11-01,0,WI
6335,2004-12-01,0,WI
6336,2005-01-01,0,WI
6337,2005-02-01,0,WI
6338,2005-03-01,0,WI
6339,2005-04-01,48,WI
6340,2005-05-01,0,WI
6341,2005-06-01,0,WI
6342,2005-07-01,77,WI
6343,2005-08-01,100,WI
6344,2005-09-01,0,WI
6345,2005-10-01,0,WI
6346,2005-11-01,0,WI
6347,2005-12-01,0,WI
6348,2006-01-01,0,WI
6349,2006-02-01,0,WI
6350,2006-03-01,0,WI
6351,2006-04-01,0,WI
6352,2006-05-01,0,WI
6353,2006-06-01,0,WI
6354,2006-07-01,0,WI
6355,2006-08-01,0,WI
6356,2006-09-01,83,WI
6357,2006-10-01,0,WI
6358,2006-11-01,0,WI
6359,2006-12-01,0,WI
6360,2007-01-01,31,WI
6361,2007-02-01,0,WI
6362,2007-03-01,0,WI
6363,2007-04-01,0,WI
6364,2007-05-01,0,WI
6365,2007-06-01,29,WI
6366,2007-07-01,0,WI
6367,2007-08-01,0,WI
6368,2007-09-01,0,WI
6369,2007-10-01,0,WI
6370,2007-11-01,0,WI
6371,2007-12-01,0,WI
6372,2008-01-01,0,WI
6373,2008-02-01,0,WI
6374,2008-03-01,0,WI
6375,2008-04-01,32,WI
6376,2008-05-01,0,WI
6377,2008-06-01,0,WI
6378,2008-07-01,0,WI
6379,2008-08-01,25,WI
6380,2008-09-01,0,WI
6381,2008-10-01,0,WI
6382,2008-11-01,0,WI
6383,2008-12-01,0,WI
6384,2009-01-01,0,WI
6385,2009-02-01,59,WI
6386,2009-03-01,0,WI
6387,2009-04-01,22,WI
6388,2009-05-01,0,WI
6389,2009-06-01,0,WI
6390,2009-07-01,0,WI
6391,2009-08-01,0,WI
6392,2009-09-01,24,WI
6393,2009-10-01,0,WI
6394,2009-11-01,0,WI
6395,2009-12-01,20,WI
6396,2010-01-01,0,WI
6397,2010-02-01,0,WI
6398,2010-03-01,0,WI
6399,2010-04-01,70,WI
6400,2010-05-01,22,WI
6401,2010-06-01,36,WI
6402,2010-07-01,0,WI
6403,2010-08-01,25,WI
6404,2010-09-01,0,WI
6405,2010-10-01,15,WI
6406,2010-11-01,0,WI
6407,2010-12-01,0,WI
6408,2011-01-01,13,WI
6409,2011-02-01,16,WI
6410,2011-03-01,0,WI
6411,2011-04-01,22,WI
6412,2011-05-01,0,WI
6413,2011-06-01,0,WI
6414,2011-07-01,0,WI
6415,2011-08-01,11,WI
6416,2011-09-01,0,WI
6417,2011-10-01,10,WI
6418,2011-11-01,0,WI
6419,2011-12-01,0,WI
6420,2012-01-01,14,WI
6421,2012-02-01,0,WI
6422,2012-03-01,14,WI
6423,2012-04-01,0,WI
6424,2012-05-01,18,WI
6425,2012-06-01,10,WI
6426,2012-07-01,12,WI
6427,2012-08-01,23,WI
6428,2012-09-01,9,WI
6429,2012-10-01,0,WI
6430,2012-11-01,0,WI
6431,2012-12-01,11,WI
6432,2013-01-01,13,WI
6433,2013-02-01,17,WI
6434,2013-03-01,12,WI
6435,2013-04-01,15,WI
6436,2013-05-01,8,WI
6437,2013-06-01,0,WI
6438,2013-07-01,0,WI
6439,2013-08-01,0,WI
6440,2013-09-01,12,WI
6441,2013-10-01,14,WI
6442,2013-11-01,0,WI
6443,2013-12-01,6,WI
6444,2014-01-01,7,WI
6445,2014-02-01,13,WI
6446,2014-03-01,14,WI
6447,2014-04-01,4,WI
6448,2014-05-01,9,WI
6449,2014-06-01,0,WI
6450,2014-07-01,12,WI
6451,2014-08-01,5,WI
6452,2014-09-01,9,WI
6453,2014-10-01,0,WI
6454,2014-11-01,29,WI
6455,2014-12-01,7,WI
6456,2015-01-01,0,WI
6457,2015-02-01,13,WI
6458,2015-03-01,16,WI
6459,2015-04-01,0,WI
6460,2015-05-01,7,WI
6461,2015-06-01,0,WI
6462,2015-07-01,8,WI
6463,2015-08-01,0,WI
6464,2015-09-01,5,WI
6465,2015-10-01,0,WI
6466,2015-11-01,0,WI
6467,2015-12-01,5,WI
6468,2016-01-01,17,WI
6469,2016-02-01,10,WI
6470,2016-03-01,9,WI
6471,2016-04-01,24,WI
6472,2016-05-01,16,WI
6473,2016-06-01,0,WI
6474,2016-07-01,5,WI
6475,2016-08-01,25,WI
6476,2016-09-01,0,WI
6477,2016-10-01,4,WI
6478,2016-11-01,17,WI
6479,2016-12-01,7,WI
6480,2017-01-01,7,WI
6481,2017-02-01,24,WI
6482,2017-03-01,15,WI
6483,2017-04-01,0,WI
6484,2017-05-01,0,WI
6485,2017-06-01,14,WI
6486,2017-07-01,0,WI
6487,2017-08-01,25,WI
6488,2017-09-01,4,WI
6489,2017-10-01,5,WI
6490,2017-11-01,5,WI
6491,2017-12-01,0,WI
6492,2018-01-01,10,WI
6493,2018-02-01,14,WI
6494,2018-03-01,0,WI
6495,2018-04-01,0,WI
6496,2018-05-01,8,WI
6497,2018-06-01,8,WI
6498,2018-07-01,5,WI
6499,2018-08-01,0,WI
6500,2018-09-01,6,WI
6501,2018-10-01,6,WI
6502,2018-11-01,0,WI
6503,2018-12-01,0,WI
6504,2019-01-01,4,WI
6505,2019-02-01,4,WI
6506,2019-03-01,12,WI
6507,2019-04-01,5,WI
6508,2019-05-01,4,WI
6509,2019-06-01,6,WI
6510,2019-07-01,0,WI
6511,2019-08-01,7,WI
6512,2019-09-01,8,WI
6513,2019-10-01,14,WI
6514,2019-11-01,7,WI
6515,2019-12-01,4,WI
6516,2020-01-01,4,WI
6517,2020-02-01,5,WI
6518,2020-03-01,8,WI
6519,2020-04-01,6,WI
6520,2020-05-01,4,WI
6521,2020-06-01,0,WI
6522,2020-07-01,3,WI
6523,2020-08-01,5,WI
6524,2020-09-01,6,WI
6525,2020-10-01,5,WI
6526,2020-11-01,6,WI
6527,2020-12-01,4,WI
6528,2004-01-01,0,AR
6529,2004-02-01,0,AR
6530,2004-03-01,0,AR
6531,2004-04-01,0,AR
6532,2004-05-01,0,AR
6533,2004-06-01,0,AR
6534,2004-07-01,0,AR
6535,2004-08-01,0,AR
6536,2004-09-01,0,AR
6537,2004-10-01,40,AR
6538,2004-11-01,100,AR
6539,2004-12-01,37,AR
6540,2005-01-01,0,AR
6541,2005-02-01,84,AR
6542,2005-03-01,0,AR
6543,2005-04-01,0,AR
6544,2005-05-01,0,AR
6545,2005-06-01,36,AR
6546,2005-07-01,0,AR
6547,2005-08-01,0,AR
6548,2005-09-01,0,AR
6549,2005-10-01,30,AR
6550,2005-11-01,0,AR
6551,2005-12-01,0,AR
6552,2006-01-01,0,AR
6553,2006-02-01,0,AR
6554,2006-03-01,0,AR
6555,2006-04-01,0,AR
6556,2006-05-01,0,AR
6557,2006-06-01,0,AR
6558,2006-07-01,0,AR
6559,2006-08-01,0,AR
6560,2006-09-01,0,AR
6561,2006-10-01,0,AR
6562,2006-11-01,0,AR
6563,2006-12-01,0,AR
6564,2007-01-01,0,AR
6565,2007-02-01,0,AR
6566,2007-03-01,0,AR
6567,2007-04-01,0,AR
6568,2007-05-01,0,AR
6569,2007-06-01,0,AR
6570,2007-07-01,0,AR
6571,2007-08-01,0,AR
6572,2007-09-01,15,AR
6573,2007-10-01,0,AR
6574,2007-11-01,0,AR
6575,2007-12-01,0,AR
6576,2008-01-01,14,AR
6577,2008-02-01,0,AR
6578,2008-03-01,13,AR
6579,2008-04-01,0,AR
6580,2008-05-01,0,AR
6581,2008-06-01,0,AR
6582,2008-07-01,0,AR
6583,2008-08-01,0,AR
6584,2008-09-01,0,AR
6585,2008-10-01,13,AR
6586,2008-11-01,11,AR
6587,2008-12-01,0,AR
6588,2009-01-01,0,AR
6589,2009-02-01,0,AR
6590,2009-03-01,0,AR
6591,2009-04-01,0,AR
6592,2009-05-01,0,AR
6593,2009-06-01,0,AR
6594,2009-07-01,20,AR
6595,2009-08-01,15,AR
6596,2009-09-01,11,AR
6597,2009-10-01,0,AR
6598,2009-11-01,0,AR
6599,2009-12-01,7,AR
6600,2010-01-01,0,AR
6601,2010-02-01,0,AR
6602,2010-03-01,0,AR
6603,2010-04-01,0,AR
6604,2010-05-01,0,AR
6605,2010-06-01,0,AR
6606,2010-07-01,0,AR
6607,2010-08-01,0,AR
6608,2010-09-01,0,AR
6609,2010-10-01,8,AR
6610,2010-11-01,9,AR
6611,2010-12-01,0,AR
6612,2011-01-01,5,AR
6613,2011-02-01,0,AR
6614,2011-03-01,0,AR
6615,2011-04-01,8,AR
6616,2011-05-01,0,AR
6617,2011-06-01,0,AR
6618,2011-07-01,4,AR
6619,2011-08-01,0,AR
6620,2011-09-01,0,AR
6621,2011-10-01,0,AR
6622,2011-11-01,0,AR
6623,2011-12-01,4,AR
6624,2012-01-01,0,AR
6625,2012-02-01,0,AR
6626,2012-03-01,0,AR
6627,2012-04-01,0,AR
6628,2012-05-01,8,AR
6629,2012-06-01,5,AR
6630,2012-07-01,9,AR
6631,2012-08-01,7,AR
6632,2012-09-01,0,AR
6633,2012-10-01,0,AR
6634,2012-11-01,0,AR
6635,2012-12-01,0,AR
6636,2013-01-01,0,AR
6637,2013-02-01,0,AR
6638,2013-03-01,0,AR
6639,2013-04-01,0,AR
6640,2013-05-01,0,AR
6641,2013-06-01,3,AR
6642,2013-07-01,3,AR
6643,2013-08-01,2,AR
6644,2013-09-01,2,AR
6645,2013-10-01,0,AR
6646,2013-11-01,0,AR
6647,2013-12-01,0,AR
6648,2014-01-01,0,AR
6649,2014-02-01,0,AR
6650,2014-03-01,0,AR
6651,2014-04-01,0,AR
6652,2014-05-01,3,AR
6653,2014-06-01,3,AR
6654,2014-07-01,0,AR
6655,2014-08-01,0,AR
6656,2014-09-01,0,AR
6657,2014-10-01,0,AR
6658,2014-11-01,5,AR
6659,2014-12-01,8,AR
6660,2015-01-01,3,AR
6661,2015-02-01,0,AR
6662,2015-03-01,2,AR
6663,2015-04-01,8,AR
6664,2015-05-01,0,AR
