date,house,State,DMA,Full
2016-01-01,76,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-02-01,91,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-03-01,85,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-04-01,79,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-05-01,78,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-06-01,77,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-07-01,75,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-08-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-09-01,73,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-10-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-11-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2016-12-01,80,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-01-01,81,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-02-01,80,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-03-01,73,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-04-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-05-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-06-01,78,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-07-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-08-01,73,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-09-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-10-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-11-01,64,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2017-12-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-01-01,82,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-02-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-03-01,69,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-04-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-05-01,75,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-06-01,76,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-07-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-08-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-09-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-10-01,86,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-11-01,89,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2018-12-01,80,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-01-01,76,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-02-01,82,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-03-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-04-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-05-01,80,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-06-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-07-01,77,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-08-01,76,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
