date,house,State,DMA,Full
2014-07-01,71,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-08-01,52,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-09-01,51,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-10-01,74,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-11-01,55,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2014-12-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-01-01,60,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-02-01,54,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-03-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-04-01,60,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-05-01,65,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-06-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-07-01,59,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-08-01,55,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-09-01,52,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-10-01,69,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-11-01,55,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2015-12-01,69,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-01-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-02-01,77,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-03-01,72,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-04-01,72,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-05-01,70,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-06-01,77,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-07-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-08-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-09-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-10-01,71,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-11-01,68,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2016-12-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-01-01,76,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-02-01,71,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-03-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-04-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-05-01,73,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-06-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-07-01,74,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-08-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-09-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-10-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-11-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2017-12-01,60,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-01-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-02-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-03-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-04-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-05-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-06-01,71,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-07-01,68,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-08-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-09-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-10-01,76,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-11-01,69,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2018-12-01,69,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-01-01,65,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-02-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-03-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-04-01,65,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-05-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-06-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-07-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-08-01,69,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-09-01,60,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-10-01,69,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-11-01,55,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2019-12-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-01-01,67,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
