date,house for sale,State,DMA,Full
2019-03-01,64,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-04-01,70,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-05-01,81,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-06-01,78,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-07-01,79,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-08-01,80,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-09-01,64,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-10-01,60,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-11-01,54,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2019-12-01,41,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-01-01,59,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-02-01,66,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-03-01,49,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-04-01,56,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-05-01,71,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-06-01,85,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-07-01,97,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-08-01,100,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-09-01,81,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-10-01,71,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-11-01,64,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2020-12-01,60,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
