date,house for sale,State,DMA,Full
2013-07-01,46,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-08-01,45,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-09-01,34,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-10-01,37,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-11-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2013-12-01,39,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-01-01,46,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-02-01,41,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-03-01,44,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-04-01,44,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-05-01,49,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-06-01,50,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-07-01,50,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-08-01,40,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-09-01,43,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-10-01,38,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-11-01,34,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2014-12-01,36,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-01-01,52,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-02-01,41,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-03-01,57,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-04-01,50,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-05-01,58,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-06-01,60,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-07-01,63,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-08-01,58,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-09-01,45,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-10-01,47,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-11-01,46,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2015-12-01,37,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-01-01,49,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-02-01,53,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-03-01,59,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-04-01,70,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-05-01,73,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-06-01,72,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
