date,house for sale,State,DMA,Full
2012-01-01,33,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-02-01,36,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-03-01,32,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-04-01,33,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-05-01,33,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-06-01,36,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-07-01,41,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-08-01,47,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-09-01,38,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-10-01,41,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-11-01,22,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2012-12-01,33,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-01-01,34,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-02-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-03-01,37,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-04-01,32,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-05-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-06-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-07-01,33,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-08-01,47,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-09-01,35,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-10-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-11-01,30,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2013-12-01,29,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-01-01,42,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-02-01,35,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-03-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-04-01,35,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-05-01,50,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-06-01,46,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-07-01,54,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-08-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-09-01,35,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-10-01,30,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-11-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2014-12-01,31,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-01-01,43,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-02-01,40,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-03-01,45,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-04-01,47,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-05-01,47,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-06-01,57,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-07-01,44,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-08-01,52,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-09-01,45,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-10-01,51,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-11-01,44,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2015-12-01,41,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-01-01,50,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-02-01,61,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-03-01,60,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-04-01,67,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-05-01,64,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-06-01,70,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-07-01,81,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-08-01,56,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-09-01,53,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-10-01,51,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-11-01,50,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2016-12-01,48,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-01-01,63,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-02-01,63,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-03-01,68,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-04-01,66,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-05-01,68,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-06-01,70,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-07-01,78,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-08-01,64,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-09-01,63,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-10-01,58,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-11-01,51,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2017-12-01,39,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-01-01,56,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-02-01,69,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-03-01,68,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-04-01,78,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-05-01,69,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-06-01,72,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
